id,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,classe,desemprego,Pop_ativa_est_2009,estimat_pop_desemprego
3461,2423,PARAÍBA,Pirpirituba,2010,40174.56640625,10546,3809.45996094,1,9.9,6908,684
2748,2424,PARAÍBA,Pitimbu,2010,88103.703125,16832,5234.29980469,1,9.4,10268,965
45,2425,PARAÍBA,Pocinhos,2010,68767.046875,16538,4158.12011719,1,7.9,10832,856
1233,2426,PARAÍBA,Poço Dantas,2010,14053.37597656,4046,3473.39990234,1,9.5,2832,269
2858,2427,PARAÍBA,Pombal,2010,158469.953125,32443,4884.56982422,1,8.3,19790,1643
1045,2428,PARAÍBA,Princesa Isabel,2010,84892.03125,20017,4241,1,7.8,13111,1023
50,2429,PARAÍBA,Puxinanã,2010,59902.4921875,13354,4485.72998047,1,9.9,8747,866
1864,2430,PARAÍBA,Queimadas,2010,194858.921875,40323,4832.45019531,1,9.8,28226,2766
1149,2431,PARAÍBA,Quixabá,2010,8294.52832031,1488,5574.27978516,1,9.6,1042,100
4801,2432,PARAÍBA,Remígio,2010,69606.3515625,17423,3995.08007812,1,7.9,12980,1025
2687,2433,PARAÍBA,Coremas,2010,57766.76171875,15709,3677.30004883,1,7.9,11703,925
3635,2434,PARAÍBA,Coxixola,2010,9451.24511719,1770,5339.68994141,1,9.2,1239,114
5401,2435,PARAÍBA,São José dos Cordeiros,2010,15246.32324219,4079,3737.76000977,1,10.1,2855,288
3211,2436,PARAÍBA,Serraria,2010,28761.53125,6798,4230.87988281,1,8.1,4759,385
4060,2437,PARAÍBA,Sobrado,2010,33352.24609375,7604,4386.14990234,1,9.8,5323,522
1600,2438,PARAÍBA,Solânea,2010,108521.9921875,27951,3882.58007812,1,7.9,18308,1446
4918,2439,MARANHÃO,São João Batista,2010,47761.42578125,18570,2571.9699707,1,5.6,11328,634
1705,2440,MARANHÃO,São João do Carú,2010,39601.421875,12511,3165.33007812,1,6.7,8758,587
3918,2441,MARANHÃO,São João do Paraíso,2010,50444.48828125,11729,4300.83007812,1,6.4,8738,559
722,2442,MARANHÃO,São João do Soter,2010,46917.0703125,17326,2707.89990234,1,6.8,11349,772
3402,2443,PARAÍBA,São Miguel de Taipu,2010,24999.91796875,6812,3669.97998047,1,8.1,5075,411
216,2444,PARAÍBA,Poço de José de Moura,2010,17580.734375,4118,4269.24023438,1,8,2697,216
4463,2445,PARAÍBA,Prata,2010,18086.5078125,4057,4458.10009766,1,10.1,2840,287
2562,2446,PARAÍBA,Pedro Régis,2010,23410.6640625,5822,4021.07006836,1,8.5,3551,302
172,2447,PARAÍBA,Cruz do Espírito Santo,2010,71412.4453125,15854,4504.37988281,1,7.8,11098,866
5424,2448,PARAÍBA,Cubati,2010,26122.37304688,6546,3990.59008789,1,9.2,4877,449
2469,2449,PARAÍBA,Cuité,2010,82823.6875,20834,3975.40991211,1,8.9,14584,1298
2589,2450,MARANHÃO,São João dos Patos,2010,89164.140625,24357,3660.7199707,1,5.3,18146,962
1237,2451,MARANHÃO,São José de Ribamar,2010,473406.96875,139473,3394.26000977,1,5.4,103907,5611
262,2452,MARANHÃO,São José dos Basílios,2010,27508.0546875,7489,3673.12988281,1,7.6,5242,398
2435,2453,MINAS GERAIS,Pedras de Maria da Cruz,2010,51514.1640625,11877,4337.29980469,1,6.3,7245,456
2213,2454,MINAS GERAIS,Pedrinópolis,2010,69273.6015625,3586,19317.7890625,2,6.1,2349,143
330,2455,MINAS GERAIS,Pedro Leopoldo,2010,865962.75,59064,14661.4296875,2,5.5,44003,2420
1455,2456,PERNAMBUCO,Camutanga,2010,111614.5859375,8214,13588.33984375,2,8.4,5750,483
1119,2457,PARAÍBA,São Sebastião de Lagoa de Roça,2010,41455.34375,11320,3662.12988281,1,9.8,7415,727
18,2458,PARAÍBA,Serra Branca,2010,62123.3359375,12816,4847.33007812,1,9.7,8394,814
4456,2459,PARAÍBA,Riachão,2010,14446.04199219,3564,4053.32006836,1,9.1,2174,198
84,2460,PARAÍBA,Riachão do Bacamarte,2010,17855.66796875,4319,4134.20996094,1,9.7,2635,256
1996,2461,PARAÍBA,Riachão do Poço,2010,20743.28710938,4417,4696.24023438,1,8.7,3092,269
157,2462,PARAÍBA,Riacho de Santo Antônio,2010,9611.00976562,1588,6052.27001953,1,9.1,1112,101
736,2463,PARAÍBA,Rio Tinto,2010,135686.15625,23788,5703.97021484,1,9.4,17722,1666
99,2464,PARAÍBA,Alcantil,2010,22410.37304688,5232,4283.33007812,1,9.7,3192,310
1912,2465,PARAÍBA,Algodão de Jandaíra,2010,11251.95605469,2425,4639.97998047,1,8.8,1807,159
268,2466,PARAÍBA,Alhandra,2010,233951.8125,18941,12351.61035156,2,8.3,13259,1100
4484,2467,PARAÍBA,Curral Velho,2010,10982.7734375,2886,3805.5300293,1,9.9,2150,213
1363,2468,PARAÍBA,Damião,2010,18189.4609375,4998,3639.35009766,1,7.9,3049,241
2202,2469,PARAÍBA,Desterro,2010,30984.4375,8191,3782.73999023,1,8.8,6102,537
3280,2470,PARAÍBA,Vista Serrana,2010,12908.87402344,3364,3837.36010742,1,8.6,2355,203
3780,2471,PARAÍBA,Diamante,2010,26172.796875,6751,3876.87988281,1,10.1,5029,508
4692,2472,PARAÍBA,Dona Inês,2010,40716.37109375,11142,3654.31005859,1,9.1,7298,664
215,2473,PARAÍBA,Esperança,2010,221022.5625,30855,7163.27001953,1,9.4,22987,2161
3312,2474,PARAÍBA,Fagundes,2010,46244.48828125,12183,3795.82006836,1,8.7,8528,742
4006,2475,PARAÍBA,Gado Bravo,2010,32843.94140625,8461,3881.80004883,1,9.7,5161,501
4117,2476,PARAÍBA,Serra da Raiz,2010,13855.29980469,3198,4332.49023438,1,8.4,2095,176
149,2477,PARAÍBA,Serra Grande,2010,12504.2421875,3147,3973.37988281,1,9.1,1920,175
4344,2478,MARANHÃO,São Benedito do Rio Preto,2010,54039.44921875,17818,3032.86010742,1,7.1,10869,772
3332,2479,PARAÍBA,São João do Rio do Peixe,2010,73621.5625,18323,4017.98999023,1,9.9,12002,1188
3224,2480,MARANHÃO,São Bernardo,2010,89596.7578125,26615,3366.39990234,1,5.4,16235,877
4243,2481,MARANHÃO,São Domingos do Azeitão,2010,70780.0546875,7252,9760.0703125,2,5.4,5403,292
1199,2482,MARANHÃO,São Domingos do Maranhão,2010,117008.640625,33506,3492.16992188,1,6,23454,1407
1268,2483,MARANHÃO,São Félix de Balsas,2010,19039.73632812,4442,4286.29980469,1,5.3,3309,175
1526,2484,MARANHÃO,São Francisco do Brejão,2010,45696.53125,8863,5155.87988281,1,6.8,6603,449
2430,2485,MARANHÃO,São Francisco do Maranhão,2010,38685.26953125,14801,2613.68994141,1,7.4,10361,767
3428,2486,PARAÍBA,Duas Estradas,2010,19897.0703125,3855,5161.37011719,1,8.5,2352,200
3712,2487,PARAÍBA,Emas,2010,15891.53613281,3374,4710,1,11,2058,226
2296,2488,PARAÍBA,Serra Redonda,2010,34666.3046875,7915,4379.81982422,1,8.9,5541,493
674,2489,MARANHÃO,São Luís Gonzaga do Maranhão,2010,96742.3984375,19877,4867.04980469,1,6.4,13019,833
4623,2490,MARANHÃO,São Mateus do Maranhão,2010,117996.625,39622,2978.06005859,1,5.4,25952,1401
678,2491,MARANHÃO,São Pedro da Água Branca,2010,65256.91796875,11481,5683.91015625,1,5.3,8037,426
780,2492,MARANHÃO,São Pedro dos Crentes,2010,27159.71875,4144,6553.99023438,1,7.2,2714,195
1308,2493,MARANHÃO,São Raimundo das Mangabeiras,2010,374489.0625,16594,22567.74023438,3,6.5,11616,755
86,2494,MARANHÃO,São Raimundo do Doca Bezerra,2010,19792.5078125,4372,4527.10986328,1,7.3,2667,195
409,2495,MARANHÃO,São Roberto,2010,17869.60351562,5217,3425.26000977,1,6.1,3182,194
4793,2496,MARANHÃO,São Vicente Ferrer,2010,39492.9609375,20463,1929.9699707,1,6.8,14324,974
5168,2497,MARANHÃO,Satubinha,2010,30406.22851562,8715,3488.94995117,1,6,6101,366
2005,2498,PARAÍBA,Frei Martinho,2010,12417.97558594,3025,4105.12011719,1,9.1,2254,205
2758,2499,PARAÍBA,Guarabira,2010,383901.125,56136,6838.77001953,1,8,34243,2739
2282,2500,PARAÍBA,Gurinhém,2010,54047.7109375,13998,3861.10009766,1,9.3,9169,853
5198,2501,PARAÍBA,Gurjão,2010,15591.55957031,3093,5040.91992188,1,9.6,1887,181
2481,2502,PARAÍBA,Ibiara,2010,23521.92578125,6304,3731.27001953,1,9.1,4696,427
4184,2503,PARAÍBA,Imaculada,2010,39315.609375,11851,3317.48999023,1,8.5,8829,750
615,2504,PARAÍBA,Ingá,2010,74695.015625,18784,3976.52001953,1,9.4,12304,1157
1482,2505,PARAÍBA,Itabaiana,2010,118204.2109375,25463,4642.18994141,1,8.7,15532,1351
4438,2506,PARAÍBA,Sertãozinho,2010,23744.6328125,4411,5383.04980469,1,7.9,2889,228
5034,2507,PARAÍBA,Soledade,2010,64857.828125,13623,4760.91015625,1,9.2,9536,877
4490,2508,PARAÍBA,João Pessoa,2010,8638329,702235,12301.19042969,2,8.6,459964,39557
4504,2509,PARAÍBA,Juarez Távora,2010,27525.33203125,7603,3620.33007812,1,8,5322,426
3122,2510,PARAÍBA,Juazeirinho,2010,64330.44140625,16476,3904.48999023,1,8.2,11533,946
1325,2511,PARAÍBA,Lagoa Seca,2010,116892.609375,25766,4536.70019531,1,7.8,19196,1497
3668,2512,PERNAMBUCO,Toritama,2010,151669.125,33206,4567.52001953,1,8.8,21750,1914
1107,2513,PARAÍBA,Sossêgo,2010,12804.03125,3089,4145.04003906,1,9.6,2301,221
4168,2514,PARAÍBA,Sousa,2010,531249,65930,8057.77001953,1,9.6,46151,4430
3705,2515,PARAÍBA,Sumé,2010,71887.9765625,17085,4207.66992188,1,10,11191,1119
4961,2516,PARAÍBA,Tacima,2010,34820.75,9854,3533.66992188,1,8.3,6454,536
3812,2517,PARAÍBA,Taperoá,2010,60003.859375,15236,3938.29003906,1,9.8,11351,1112
85,2518,MARANHÃO,Senador Alexandre Costa,2010,31518.8046875,9414,3348.08007812,1,5.8,6590,382
4428,2519,MARANHÃO,Senador La Rocque,2010,87790.4609375,19359,4534.87011719,1,5.8,11809,685
64,2520,MARANHÃO,Serrano do Maranhão,2010,40995.56640625,11085,3698.29003906,1,7.2,7261,523
3368,2521,MARANHÃO,Sítio Novo,2010,63305.64453125,16086,3935.44995117,1,5.8,10536,611
3187,2522,MARANHÃO,Sucupira do Norte,2010,31425.09570312,10535,2982.91992188,1,6.3,6426,405
1855,2523,MARANHÃO,Sucupira do Riachão,2010,15975.88769531,4869,3281.13989258,1,6.6,3627,239
1389,2524,MARANHÃO,Tasso Fragoso,2010,252911.84375,6890,36707.08984375,3,6,4513,271
5391,2525,MARANHÃO,Timbiras,2010,63724.8515625,26909,2368.15991211,1,6.6,16414,1083
4495,2526,MARANHÃO,Timon,2010,715426.625,150635,4749.41015625,1,6.9,112223,7743
4602,2527,MARANHÃO,Trizidela do Vale,2010,80588.1328125,19104,4218.39013672,1,6.9,11653,804
4902,2528,MARANHÃO,Tufilândia,2010,28744.01367188,5687,5054.33984375,1,5.4,3981,215
3449,2529,MARANHÃO,Tuntum,2010,133867.625,39380,3399.37988281,1,6.8,27566,1874
5092,2530,MARANHÃO,Turiaçu,2010,120007.84375,33649,3566.45996094,1,6.8,22040,1499
5499,2531,MARANHÃO,Turilândia,2010,70475.25,21102,3339.73999023,1,6,12872,772
3233,2532,MARANHÃO,Tutóia,2010,135141.71875,48424,2790.80004883,1,5.5,36076,1984
1103,2533,MARANHÃO,Urbano Santos,2010,72605.1171875,22938,3165.2800293,1,7.6,17089,1299
3742,2534,MARANHÃO,Vargem Grande,2010,142970.515625,45630,3133.26000977,1,6.1,27834,1698
1164,2535,MARANHÃO,Viana,2010,149946.109375,49348,3038.54003906,1,7.1,30102,2137
3805,2536,MARANHÃO,Vila Nova dos Martírios,2010,65729.953125,9185,7156.22998047,1,7.4,6016,445
4132,2537,MARANHÃO,Vitória do Mearim,2010,99288.359375,32018,3101.02001953,1,7.1,22413,1591
5185,2538,PARAÍBA,Itaporanga,2010,110128.4765625,23224,4742.00976562,1,7.8,16257,1268
2938,2539,PARAÍBA,Itapororoca,2010,104540.3515625,16573,6307.87011719,1,9,12347,1111
5100,2540,PARAÍBA,Itatuba,2010,52518.5,10182,5157.97021484,1,9.1,7586,690
4013,2541,PARAÍBA,Jacaraú,2010,58463.69140625,14087,4150.18994141,1,8.9,10495,934
2073,2542,PARAÍBA,Jericó,2010,31312.67382812,8100,3865.76000977,1,9.8,5306,520
2429,2543,PARAÍBA,Tavares,2010,54769.8984375,14487,3780.62011719,1,9.9,10141,1004
1591,2544,PERNAMBUCO,Tracunhaém,2010,63237.58984375,13265,4767.25,1,7.9,9882,781
3769,2545,PERNAMBUCO,Canhotinho,2010,92529.078125,24847,3723.94995117,1,7.5,16275,1221
903,2546,PERNAMBUCO,Capoeiras,2010,82538.9375,19936,4140.20019531,1,8.8,13955,1228
5422,2547,PERNAMBUCO,Carnaíba,2010,65659.7578125,19155,3427.81005859,1,9.4,11685,1098
1683,2548,PERNAMBUCO,Carnaubeira da Penha,2010,44609.3125,12451,3582.79003906,1,8.7,7595,661
3598,2549,PARANÁ,Honório Serpa,2010,96662.96875,6180,15641.25976562,2,5.2,4326,225
2427,2550,PARANÁ,Mangueirinha,2010,469339.28125,17526,26779.59960938,3,4.7,13057,614
3447,2551,PARAÍBA,Teixeira,2010,57575.5078125,14177,4061.18994141,1,8.2,10562,866
334,2552,PARAÍBA,Tenório,2010,12547.22851562,2921,4295.52978516,1,8.5,2045,174
2789,2553,PARAÍBA,Triunfo,2010,34377.05078125,9968,3448.73999023,1,9.6,7426,713
4360,2554,PARAÍBA,Umbuzeiro,2010,39061.546875,9450,4133.5,1,8.7,6190,539
1188,2555,PARAÍBA,Livramento,2010,28879.02539062,7330,3939.84008789,1,9.8,5131,503
5515,2556,PARAÍBA,Logradouro,2010,15182.88671875,3971,3823.43994141,1,8.3,2601,216
2401,2557,PARAÍBA,Lucena,2010,68387.4453125,11383,6007.85986328,1,9.8,7456,731
1210,2558,PARAÍBA,Mãe d'Água,2010,16183.31152344,4127,3921.33007812,1,8.7,3075,268
1309,2559,MARANHÃO,Zé Doca,2010,185139.734375,46265,4001.7199707,1,6.7,28222,1891
4737,2560,PARAÍBA,Água Branca,2010,34446.609375,9581,3595.30004883,1,9.2,7138,657
2008,2561,PARAÍBA,Aguiar,2010,22089.37304688,5799,3809.16992188,1,9.3,3798,353
3110,2562,PARAÍBA,Alagoa Grande,2010,106449.3359375,28126,3784.72998047,1,10.1,18423,1861
126,2563,PARAÍBA,Alagoa Nova,2010,123786.2734375,19799,6252.14990234,1,9.6,12968,1245
1867,2564,PARAÍBA,Alagoinha,2010,48926.3515625,13470,3632.25,1,9.8,10035,983
5335,2565,PERNAMBUCO,Trindade,2010,108724.109375,26250,4141.87011719,1,7.4,19556,1447
2730,2566,PERNAMBUCO,Triunfo,2010,57674.40234375,15770,3657.2199707,1,8.3,11039,916
567,2567,PERNAMBUCO,Tuparetama,2010,36445.796875,8678,4199.79003906,1,7.4,6075,450
479,2568,PERNAMBUCO,Venturosa,2010,79114.109375,16706,4735.66992188,1,9.5,12446,1182
3826,2569,PERNAMBUCO,Verdejante,2010,37193.05078125,10098,3683.20996094,1,7.7,6614,509
1378,2570,PERNAMBUCO,Vertente do Lério,2010,36315.22265625,7464,4865.37988281,1,9.8,5225,512
4377,2571,PERNAMBUCO,Vertentes,2010,65295.19921875,18186,3590.40991211,1,9,13549,1219
2704,2572,PERNAMBUCO,Vitória de Santo Antão,2010,1023204.5625,126399,8095.04003906,1,8.7,88479,7698
3248,2573,PARANÁ,Pinhal de São Bento,2010,21329.3046875,2600,8203.58007812,1,5.5,1586,87
1255,2574,PARANÁ,Salgado Filho,2010,51527.42578125,4640,11105.04980469,2,4.7,3457,162
2085,2575,PARANÁ,Manfrinópolis,2010,25319.390625,3283,7712.27001953,1,3.4,2446,83
3195,2576,MINAS GERAIS,Monte Sião,2010,178911,20135,8885.5703125,1,4.8,15001,720
1729,2577,MINAS GERAIS,Montezuma,2010,29338.85351562,7677,3821.65991211,1,7.1,4683,332
716,2578,MINAS GERAIS,Morada Nova de Minas,2010,76796.5234375,8750,8776.75,1,5.4,6519,352
4976,2579,MINAS GERAIS,Morro da Garça,2010,39328.984375,2966,13259.94042969,2,7.1,1809,128
5454,2580,MINAS GERAIS,Morro do Pilar,2010,17490.5625,3524,4963.27001953,1,5.4,2308,125
899,2581,MINAS GERAIS,Munhoz,2010,53477.828125,6419,8331.1796875,1,5.9,4782,282
5199,2582,MINAS GERAIS,Muriaé,2010,927707,99628,9311.70996094,1,5.2,65256,3393
3771,2583,MINAS GERAIS,Mutum,2010,178215.953125,27123,6570.66015625,1,5.8,16545,960
451,2584,MINAS GERAIS,Muzambinho,2010,217759.796875,20426,10660.91015625,2,6.7,13379,896
5533,2585,MINAS GERAIS,Nacip Raydan,2010,16007.75878906,3015,5309.37011719,1,5.2,2246,117
3247,2586,MINAS GERAIS,Nanuque,2010,362926,41329,8781.38964844,1,5.8,30790,1786
2064,2587,MINAS GERAIS,Naque,2010,29156.40820312,6154,4737.79980469,1,5.3,3754,199
5182,2588,MINAS GERAIS,Natalândia,2010,22510.84179688,3376,6667.89990234,1,6.1,2059,126
541,2589,MINAS GERAIS,Natércia,2010,46966.2890625,4773,9839.99023438,2,6,3126,188
744,2590,MINAS GERAIS,Nazareno,2010,90727.484375,8096,11206.45996094,2,5.3,5303,281
364,2591,MINAS GERAIS,Nepomuceno,2010,233659.203125,25152,9289.88964844,1,5.8,18738,1087
4367,2592,MINAS GERAIS,Ninheira,2010,43108.296875,11031,3907.91992188,1,5.8,7225,419
737,2593,MINAS GERAIS,Nova Belém,2010,27054.96875,3532,7659.95996094,1,5.7,2472,141
3415,2594,MINAS GERAIS,Nova Era,2010,238511.484375,18579,12837.69042969,2,5.6,13005,728
40,2595,MINAS GERAIS,Nova Lima,2010,2120726.75,76608,27682.83984375,3,7,57073,3995
3556,2596,MINAS GERAIS,Nova Módica,2010,25803.06835938,3952,6529.12011719,1,4.9,2944,144
5540,2597,MINAS GERAIS,Nova Ponte,2010,468149.4375,12504,37439.96875,3,6.2,8753,543
677,2598,MINAS GERAIS,Nova Porteirinha,2010,64863.109375,7597,8537.99023438,1,6.1,4976,304
4401,2599,MINAS GERAIS,Nova Resende,2010,135550.21875,14686,9229.88964844,1,5.2,10280,535
328,2600,MINAS GERAIS,Nova Serrana,2010,619228.5625,67967,9110.71972656,1,4.7,50635,2380
869,2601,MINAS GERAIS,Novo Cruzeiro,2010,112729.171875,31319,3599.38989258,1,6.1,19105,1165
3250,2602,MINAS GERAIS,Novo Oriente de Minas,2010,40001.7890625,10763,3716.60009766,1,6.5,7050,458
4141,2603,MINAS GERAIS,Novorizonte,2010,20142.61914062,5136,3921.85009766,1,6.2,3826,237
3271,2604,MINAS GERAIS,Olaria,2010,15796.69824219,2479,6372.20996094,1,4.7,1512,71
2561,2605,MINAS GERAIS,Olhos-d'Água,2010,34833.42578125,5338,6525.56005859,1,5.3,3737,198
1707,2606,MINAS GERAIS,Olímpio Noronha,2010,22509.8046875,2655,8478.26953125,1,5.4,1978,107
1753,2607,MINAS GERAIS,Oliveira,2010,342731.84375,39214,8740.04003906,1,6.1,25685,1567
1374,2608,MINAS GERAIS,Oliveira Fortes,2010,14545.58398438,1951,7455.45019531,1,4.7,1366,64
5429,2609,MINAS GERAIS,Onça de Pitangui,2010,36354.85546875,3129,11618.6796875,2,5.1,2190,112
3526,2610,MINAS GERAIS,Oratórios,2010,27503.37695312,4538,6060.68017578,1,5.5,3381,186
106,2611,MINAS GERAIS,Orizânia,2010,32101.34765625,7078,4535.37011719,1,5.5,4955,273
4007,2612,MINAS GERAIS,Ouro Branco,2010,1662534.75,35475,46864.96875,3,5.4,21640,1169
3096,2613,MINAS GERAIS,Ouro Fino,2010,342506.3125,32639,10493.76953125,2,6,19910,1195
779,2614,MINAS GERAIS,Paraisópolis,2010,275498.9375,18844,14619.98046875,2,5.6,13191,739
2479,2615,MINAS GERAIS,Paraopeba,2010,236121.328125,23410,10086.33984375,2,6.5,17440,1134
4063,2616,MINAS GERAIS,Passabém,2010,10328.00292969,1825,5659.18017578,1,5.1,1113,57
3676,2617,MINAS GERAIS,Passa Quatro,2010,139200.046875,15907,8750.87011719,1,4.8,9703,466
5323,2618,MINAS GERAIS,Passa Tempo,2010,92016.7578125,8783,10476.69042969,2,5.6,6148,344
251,2619,MINAS GERAIS,Passa-Vinte,2010,12662.79980469,2132,5939.39990234,1,6.9,1588,110
2937,2620,MINAS GERAIS,Passos,2010,1185068.125,107619,11011.70019531,2,5.8,75333,4369
3596,2621,MINAS GERAIS,Patis,2010,27132.82226562,5572,4869.49023438,1,6.7,3399,228
4296,2622,MINAS GERAIS,Patos de Minas,2010,1734816,139841,12405.62988281,2,7.1,91596,6503
3165,2623,MINAS GERAIS,Patrocínio,2010,1291521,86467,14936.58007812,2,5.2,52745,2743
323,2624,MINAS GERAIS,Patrocínio do Muriaé,2010,30995.88867188,5613,5522.16015625,1,5.9,3424,202
3691,2625,MINAS GERAIS,Paula Cândido,2010,51212.125,9404,5445.77978516,1,6.9,5736,396
4101,2626,MINAS GERAIS,Paulistas,2010,24270.41015625,5002,4852.14013672,1,6.2,3501,217
4210,2627,MINAS GERAIS,Pavão,2010,45973.15234375,9155,5021.64013672,1,5.8,6820,396
5285,2628,MINAS GERAIS,Peçanha,2010,100361.71875,17727,5661.52001953,1,5.8,12409,720
9,2629,PERNAMBUCO,Cachoeirinha,2010,80433.8046875,18123,4438.22021484,1,7.7,12686,977
3863,2630,PERNAMBUCO,Caetés,2010,93925.2890625,26386,3559.65991211,1,9.2,16095,1481
2010,2631,PERNAMBUCO,Calçado,2010,54108.05078125,11619,4656.85986328,1,7.4,8656,641
2216,2632,PERNAMBUCO,Calumbi,2010,23538.6875,7977,2950.82006836,1,8.7,5225,455
569,2633,PERNAMBUCO,Camaragibe,2010,618538.0625,143210,4319.10009766,1,9.7,106691,10349
4895,2634,PERNAMBUCO,Camocim de São Félix,2010,67847.71875,16574,4093.62011719,1,8.8,10856,955
3145,2635,PERNAMBUCO,Vicência,2010,155211.25,27883,5566.52001953,1,8.9,18263,1625
2739,2636,PERNAMBUCO,Xexéu,2010,57439.78125,14887,3858.38989258,1,9,10421,938
5298,2637,PARANÁ,Itapejara D'Oeste,2010,169515.65625,11270,15041.3203125,2,5.7,6875,392
5122,2638,PARANÁ,Bom Sucesso do Sul,2010,62097.67578125,3075,20194.36914062,2,4.3,2153,93
2491,2639,PARANÁ,Coronel Vivida,2010,276979.6875,21830,12688.03027344,2,4.7,16263,764
411,2640,PARANÁ,Pato Branco,2010,1345454.625,70160,19176.94921875,2,5.2,52269,2718
1666,2641,MINAS GERAIS,Ouro Preto,2010,2492686.75,69495,35868.578125,3,6.5,45519,2959
4861,2642,MINAS GERAIS,Ouro Verde de Minas,2010,29680.8046875,7215,4113.75976562,1,5.6,5051,283
4378,2643,MINAS GERAIS,Padre Carvalho,2010,21259.1953125,6176,3442.22998047,1,6.3,4045,255
2071,2644,MINAS GERAIS,Padre Paraíso,2010,71393.78125,18891,3779.25,1,6.2,14074,873
5217,2645,MINAS GERAIS,Paineiras,2010,40149.4609375,4672,8593.62988281,1,6.7,2850,191
1926,2646,MINAS GERAIS,Pains,2010,127580.828125,8476,15052.00976562,2,6.3,5933,374
1859,2647,MINAS GERAIS,Pai Pedro,2010,26079.7265625,6217,4194.91015625,1,5.2,3792,197
4755,2648,MINAS GERAIS,Paiva,2010,11832.640625,1687,7014.00976562,1,5.8,1029,60
2830,2649,MINAS GERAIS,Palma,2010,41938.515625,6212,6751.20996094,1,4.9,3789,186
3013,2650,MINAS GERAIS,Palmópolis,2010,27005.71679688,6810,3965.60009766,1,6.6,4461,294
2576,2651,MINAS GERAIS,Papagaios,2010,129022.25,15384,8386.78027344,1,5.3,10769,571
3001,2652,MINAS GERAIS,Paracatu,2010,1226047.25,83560,14672.66015625,2,4.9,50972,2498
874,2653,MINAS GERAIS,Pará de Minas,2010,1348007.875,84264,15997.44042969,2,7,58985,4129
2790,2654,MINAS GERAIS,Paraguaçu,2010,208498.34375,20429,10206,2,6.3,12462,785
1368,2655,PARANÁ,Coronel Domingos Soares,2010,70627.1796875,7864,8981.08007812,1,4.6,4797,221
503,2656,PARANÁ,Adrianópolis,2010,67600.6328125,6856,9860.0703125,2,3.4,4182,142
1572,2657,PARANÁ,Salto do Itararé,2010,36764.2578125,5134,7160.93994141,1,3.7,3825,142
4037,2658,PARANÁ,Matinhos,2010,285869.65625,23925,11948.58007812,2,4,17824,713
5155,2659,PARANÁ,Pontal do Paraná,2010,188657.046875,17820,10586.80957031,2,3.9,11672,455
5361,2660,PARANÁ,Santo Antônio do Sudoeste,2010,154663.96875,19386,7978.12988281,1,4,11825,473
5367,2661,PARANÁ,Munhoz de Melo,2010,32381.78515625,3714,8718.83984375,1,3.5,2433,85
4279,2662,PARANÁ,Atalaia,2010,45475.09375,3645,12476.01953125,2,3.6,2716,98
1481,2663,PARANÁ,Santa Fé,2010,103898.0078125,10354,10034.58007812,2,4.3,6316,272
4166,2664,PARANÁ,Flórida,2010,25106.36328125,2535,9903.88964844,2,3.6,1889,68
2111,2665,PARANÁ,Uniflor,2010,18781.17382812,2495,7527.52001953,1,5.1,1522,78
810,2666,PARANÁ,Lobato,2010,131726.28125,4405,29903.81054688,3,5.3,2687,142
4150,2667,PARANÁ,Cruzeiro do Sul,2010,53375.25390625,4574,11669.26953125,2,4.8,2996,144
3538,2668,PARANÁ,Guaraci,2010,38261.27734375,5183,7382.06982422,1,4.3,3861,166
5413,2669,PARANÁ,Nossa Senhora das Graças,2010,33317.90625,4055,8216.5,1,3.9,2656,104
3662,2670,PARANÁ,Paranacity,2010,140555.96875,9946,14131.91015625,2,4.4,6067,267
1555,2671,PARANÁ,Doutor Camargo,2010,60953.90625,5753,10595.15039062,2,5.1,4027,205
179,2672,PARANÁ,São Tomé,2010,89769.359375,5522,16256.6796875,2,10,3617,362
1329,2673,PARANÁ,Ourizona,2010,48806.203125,3380,14439.70996094,2,3.9,2518,98
885,2674,PARANÁ,Indianópolis,2010,125971.8359375,4258,29584.74023438,3,4.9,2789,137
3010,2675,PARANÁ,São Jorge do Ivaí,2010,107663.90625,5382,20004.43945312,2,4.2,4010,168
2509,2676,PARANÁ,Paiçandu,2010,226279.140625,36876,6136.22021484,1,4.4,22494,990
3816,2677,PARANÁ,Japurá,2010,75535.453125,8663,8719.3203125,1,4,6454,258
4487,2678,PARANÁ,São Carlos do Ivaí,2010,132456.75,5990,22112.98046875,2,3.3,3654,121
1623,2679,PARANÁ,Enéas Marques,2010,81526.875,6066,13439.96972656,2,5.2,3700,192
4454,2680,PARANÁ,Bela Vista da Caroba,2010,34405.11328125,4176,8238.76953125,1,4.6,2735,126
1636,2681,PARANÁ,Santa Izabel do Oeste,2010,122608.90625,11747,10437.46972656,2,5.5,8223,452
4137,2682,PARANÁ,Pérola D'Oeste,2010,66206.90625,7202,9192.84960938,1,3.5,5365,188
1265,2683,PARANÁ,Salto do Lontra,2010,116895.6953125,12828,9112.54003906,1,5.5,8402,462
3962,2684,ESPIRITO SANTO,Cariacica,2010,3854045.25,365859,10534.24023438,2,8.4,239638,20130
4945,2685,ESPIRITO SANTO,Viana,2010,893107,60829,14682.25976562,2,8.4,37106,3117
2262,2686,ESPIRITO SANTO,Vila Velha,2010,6041447,413548,14608.8203125,2,7.6,289484,22001
